id,AIFM1,BCLAF1,BDP1,CENPH (64946),CENPI (2491),CTPS1 (1503),FAM50A (9130),FDPS (2224),GAGE2A (729447),GEMIN8 (54960),GJA3 (2700),KDM2A (22992),KIF4A (24137),KLC2 (64837),LAS1L (81887),MBTPS2 (51360),MED12 (9968),MED14 (9282),POLA1 (5422),PSMC1 (5700),RBMX2 (51634),RPL39 (6170),SGF29 (112869),SIN3A (25942),SNAP23 (8773),STIL (6491),TEX10 (54881),TGS1 (96764)
ACH-000160,-0.695710666,-0.980292314,-0.044358114,-0.43366913,-0.266197527,-0.832139922,-0.535519391,-0.441752747,-0.556057001,-0.563006684,-0.74802622,-0.886842482,-0.542144315,-1.177951949,-0.839492636,-0.812330291,-0.212983635,-0.507039375,-0.893061407,-0.885166411,-0.955591147,-0.701164664,-0.344750946,-0.499268392,-1.351276161,-1.461520274,-0.367429226,-0.943487227
ACH-000163,-0.86126909,-0.353872356,-1.340611022,-0.801664415,-0.787355596,-0.409591164,-0.617882035,-0.719215173,-1.070322133,-1.286367137,-0.803281668,-0.394058188,-0.786649993,-0.65941853,-0.885676873,-1.256765481,-0.970435009,-1.311984358,-1.074497445,-0.710327593,-0.469125268,-0.857777456,-1.089620452,-0.57525598,-0.402827412,-0.52184079,-1.049267509,-0.694144762
ACH-000167,NA,-0.466183428,-0.667043914,-0.519053877,NA,-0.933291219,NA,-0.988641732,NA,NA,-0.791599451,-0.124932329,NA,-1.020612001,NA,NA,NA,NA,NA,-0.510451634,NA,NA,-0.617608383,-0.851583377,-1.076636816,-0.530145193,-0.634799529,-0.803212758
ACH-000168,-0.37924012,-0.79291559,-0.744732816,-0.546240179,-0.834787251,-0.76965399,-1.456374649,-1.040669643,-0.759408199,-0.761270815,-0.823194022,-0.718037791,-0.572481583,-0.772688222,-0.856538782,-1.362865571,-0.73897926,-0.902847814,-0.969046683,-1.122714835,-0.789222053,-0.883425437,-0.796554688,-0.491200808,-0.573340235,-0.204035013,-0.892732351,-0.645714704
ACH-000169,-0.809101566,-0.592065546,-0.748995267,-0.746468564,-0.719664668,-0.563664701,-0.464296138,-0.834390549,-0.748031143,-0.921479034,-0.645504729,-0.593364641,-0.525810321,-0.762173714,-1.06142542,-1.225823007,-0.936618013,-1.036819796,-1.060181531,-0.912117947,-0.960783425,-0.862449247,-1.032841018,-0.591789524,-0.247862166,-0.845956556,-0.774188378,-0.767391752
ACH-000178,-1.021197273,-0.304080351,-1.02187421,-0.704703702,-0.721238108,-0.556739943,-0.824763657,-0.298826616,-0.7067712,-0.826078482,-0.738392864,-0.842259423,-0.719391893,-0.825446604,-0.918962295,-0.770647898,-0.863812916,-1.072905071,-0.788217798,-0.88933631,-0.881174514,-0.664252658,-1.027144589,-1.00019667,-0.520029213,-0.663175641,-0.761658172,-0.76594108
ACH-000182,-1.125283561,-0.640111045,-0.985452758,-0.849360205,-0.591860418,-0.825425435,-0.388103886,-0.435915736,-0.715306553,-0.951952468,-0.885968671,-0.501088466,-0.516407013,-0.77239398,-0.693372005,-1.201028476,-0.605196158,-1.27558477,-1.002270525,-0.781610654,-0.853080296,-0.878890163,-0.298067455,-0.599816349,-1.28190276,-0.735948994,-0.570115078,-1.047689689
ACH-000183,-0.781529417,-0.653243412,-0.819847588,-0.767717405,-0.450991169,-0.955917874,-1.063175169,-0.394454172,-0.869556761,-0.846862487,-0.606699836,-0.851398193,-1.286863351,-0.800252627,-0.73104289,-0.796338898,-1.052152712,-1.044447484,-1.011395868,-0.919731618,-0.620261146,-0.927029086,-1.204501828,-0.726172768,-1.140307895,-0.822343055,-0.884775877,-0.88939774
ACH-000187,-1.481937884,-0.901415187,-1.084500171,-0.905065601,-0.445077344,-0.824521777,-1.330709457,-1.276261443,-0.607604653,-0.780039112,-0.858599086,-0.560418839,-0.898475456,-1.042741814,-0.547384478,-1.109303047,-1.119995975,-1.14461251,-1.196415564,-0.816547721,-0.817023039,-0.998604875,-1.020906547,-0.767871998,-0.060821842,-0.660036431,-0.759805869,-0.482889415
ACH-000188,-1.235197344,-0.65790643,-0.766065378,-0.788472837,-1.040260868,-1.185406094,-0.293320785,-0.55691964,-0.803619822,-0.78161895,-0.595726634,-1.07676938,-0.804955286,-0.956677498,-0.895160885,-0.664168189,-1.006473924,-0.641535747,-0.766739663,-0.878599962,-0.860821125,-0.768267374,-0.361665713,-1.013767186,-0.301376722,-0.695808642,-0.681084888,-0.759556448
ACH-000189,-1.213551989,-1.123625503,-0.803971628,-0.670031881,-0.318577743,-0.724588554,-0.390160384,-1.088857279,-0.946117385,-0.875783807,-0.608898539,-0.932274097,-1.121792437,-0.889953659,-1.177966626,-0.62573965,-0.581713377,-0.704845215,-0.409374254,-0.888251956,-0.840332958,-0.621354519,0.359670857,-0.704142355,-1.069546459,-1.013374619,-1.123540557,-0.735894047
ACH-000190,-0.508845875,-1.20620066,-0.276382319,-0.230562545,-0.294158082,-0.615573401,-0.655236567,-0.773882342,-0.839203064,-1.021742614,-0.468975371,-0.030062352,-0.838873024,-0.805539939,-0.519117961,-1.409253591,0.052745768,-0.635421614,-0.845534851,-0.879898126,-0.889508237,-0.803643034,-0.095395484,-0.600560036,-0.670827917,-0.753809124,-0.26071332,-1.042372891
ACH-000198,-0.970122391,-0.808484941,-0.741993123,-0.962814082,-0.825611841,-1.046057988,-1.109933163,-0.972713909,-0.789693666,-0.845344574,-0.874522221,-0.901550002,-0.530559177,-0.793623486,-0.825566063,-1.278013162,-0.898361008,-1.104010897,-1.093196479,-0.975738588,-0.952670618,-0.881911891,-0.906627453,-0.950435888,-0.582216484,-0.739161418,-0.881056898,-0.845842336
ACH-000200,-0.822317387,-0.253904314,-0.776522919,-0.657369808,-0.693394716,-0.432302181,-0.642554676,-0.632666784,-0.683525972,-0.686444327,-0.918013365,-0.791251489,-1.133311166,-0.818749284,-1.204819842,-0.888786768,0.135171294,-0.848667741,-0.698405032,-0.934001972,-1.017923579,-0.691365705,-0.27884513,-1.132520939,-0.306596341,-0.795073501,-0.988805995,-0.860132831
ACH-000202,-0.750361217,-0.704084659,-1.281121562,-0.644193853,-0.946230221,-0.928908551,-0.874733074,-0.953564736,-0.856524471,-0.818199022,-1.082536834,-0.650551467,-0.680487237,-1.026434492,-1.132067749,-0.870745598,-0.651406355,-0.953710284,-1.061852986,-0.154746813,-0.729554615,-0.589311849,-0.321423155,-0.827403014,-0.599177714,-0.848332574,-0.850479204,-0.693625664
ACH-000204,-0.969258614,-0.378540815,-1.183354897,-0.973168075,-0.52060069,-0.849404902,-0.766499761,-0.719276284,-0.804073881,-0.455379531,-0.755200246,-0.215127695,-1.176035189,-0.503690978,-0.435908754,-0.783341577,-0.434518718,-1.000684815,-0.886967503,-0.738775534,-1.085222132,-0.696899559,-0.790953053,-1.100096538,-1.213625043,-0.42127753,-0.654541531,-0.78129749
ACH-000206,-0.670788132,-0.400866114,-0.371748384,-1.021008157,-0.941878681,-1.058744092,-1.47127745,-0.683437619,-0.648548162,-0.566261931,-0.98750097,-0.475765269,-0.552295685,-0.532837066,-1.041191568,-1.249175633,-0.754624094,-1.316926652,-0.818699074,-0.669488741,-0.863697995,-0.79688878,-0.456605702,-0.379372362,-0.262711619,-0.646690937,-0.835760151,-0.75364353
ACH-000207,-1.30002795,-1.191103717,-1.244152497,-0.854070292,-1.023069503,-1.564299828,-0.590232224,-0.983507303,-0.803031652,-0.918304881,-0.745490052,-0.756540109,-1.124799921,-1.242741647,-0.815823992,-1.532533326,-1.476030244,-1.455435414,-1.115880747,-1.069060512,-0.80150303,-0.833215276,-1.3148789,-1.319163982,-0.65262734,-0.37591766,-0.843745896,-1.353477786
ACH-000209,-0.80106535,-0.676525703,-0.823449216,-0.589775719,-0.547939062,-0.389628837,-1.129089807,-0.377744202,-0.791030961,-0.907687181,-0.628026326,-0.64611687,-1.005840307,-0.633790828,-0.909011633,-0.60102966,-0.672284434,-1.160320024,-1.053648811,-1.061773748,-0.52649148,-0.897902654,-0.725626058,-0.896935736,-1.099287154,-0.986311707,-0.788825377,-0.872912503
ACH-000211,-0.46185768,-0.834430986,-0.828751567,-0.791187253,-1.067758946,-0.270270035,-0.604313262,-0.597552145,-0.726762232,-0.866573194,-0.728136704,-1.403860367,-1.277014236,-0.942412227,-1.151128914,-0.629220863,-0.565954745,-0.953741383,-0.876034964,-0.758300856,-0.953532735,-0.971851239,-0.467710354,-0.816574357,-1.09283502,-0.758349596,-0.538846512,-0.899905477
ACH-000215,NA,-0.572485212,-0.731658638,-0.905466631,NA,-0.323676978,NA,-0.604061842,NA,NA,-0.955778355,-0.753807989,NA,-0.666721897,NA,NA,NA,NA,NA,-0.74481799,NA,NA,-0.566160727,-0.734550287,-0.080380526,-0.667181685,-0.803893925,-0.822538656
ACH-000217,-1.146427256,-0.588266688,-0.864167971,-0.810017997,-0.649725831,-1.615469847,-1.010173773,-0.544046099,-0.83901049,-0.881451199,-1.153679654,-0.591782492,-0.497788598,-0.676285716,-0.902999533,-0.486487563,-0.707032257,-0.725886049,-0.858510347,-0.925693804,-0.797953465,-0.694812281,-0.760422833,-0.850209945,-0.220572295,-0.732467876,-0.749974289,-0.9627198
ACH-000221,-1.386939291,-0.901648507,-1.085340054,-0.888564105,-0.749976293,-0.405213081,-0.382126734,-0.77014614,-0.841048619,-1.214350411,-0.957298749,-0.886904445,-0.735515044,-0.893110434,-0.825022743,-1.130565649,-0.523210515,-1.013444565,-1.02613642,-0.743540298,-0.773747111,-0.743440975,-0.859101554,-0.742493417,-1.19532282,-0.709613851,-1.103017332,-0.88985804
ACH-000222,-0.723174398,-1.056311951,-0.642668515,-1.111954924,-0.672088019,-1.422262452,-0.497472729,-0.525430069,-0.890999379,-0.958702923,-0.815372226,-0.596409075,-1.140086891,-0.651293423,-0.812723692,-0.831352953,-1.036293403,-0.873145019,-1.040140494,-1.005266048,-0.926171246,-0.536176821,-0.738931806,-0.619693735,-1.346518473,-1.050894906,-0.923957643,-0.930462977
ACH-000223,-0.678903317,-0.908149343,-0.842210566,-1.044575951,-0.711106281,-1.044154953,-0.467919237,-0.587493169,-0.731290776,-0.990190526,-0.665221796,-0.528380735,-0.903957491,-0.789847629,-0.903646529,-0.842028297,-1.186842643,-0.930937421,-1.148219344,-1.061121448,-0.898556421,-0.733798979,-1.058537502,-1.066615681,-0.721569555,-0.560192477,-0.744351784,-0.771290609
ACH-000226,-0.344423252,-1.002000421,-0.752231011,-0.835299288,-0.638453236,-0.970409519,-0.355353598,-0.613649411,-0.826779876,-0.909864856,-0.645561918,-0.420220112,-0.906620597,-0.818349177,-0.731023841,-0.76265262,-0.606584508,-0.945032614,-0.980982709,-0.924344777,-0.835709238,-0.834146432,-0.936331304,-0.921977001,-0.746789316,-0.766047939,-0.813502578,-1.01406429
ACH-000227,-0.895472021,-1.195547721,-0.936734339,-0.641783781,-1.17735284,-0.887256902,-0.513375872,-0.72891651,-0.346256017,-0.815597257,-1.204603857,-0.716371375,-0.541921833,-0.908573467,-0.746791045,-1.182931966,-1.109959285,-1.684067122,-1.686275756,-1.082735695,-1.223268448,-1.03527904,-0.613661476,-1.366437127,-0.332031431,-0.768556664,-0.47496493,-0.59863147
ACH-000228,-1.08655923,-0.867754369,-1.165935,-0.812629894,-0.746663161,-0.885773885,-0.401481197,-0.900970125,-0.823976941,-1.117764613,-0.953139177,-0.39154052,-1.521885349,-0.760076952,-1.156610643,-0.740832931,-1.271247031,-1.508589678,-1.138231077,-0.465975111,-0.823465515,-0.692899514,-0.885614691,-0.871151918,-0.75944778,-1.041732455,-0.97927501,-0.871298773
ACH-000231,-0.313954537,-0.716724603,-0.668636359,-0.523233717,-0.553714695,-0.394266356,-0.816470768,-0.625506571,-0.668856902,-0.409037329,-0.687975015,-0.532402959,-0.66399301,-0.604618808,-0.71656703,-0.881616076,0.025908079,-0.817137578,-0.633746069,-0.614971603,-0.737276421,-0.931930836,-0.628944086,-0.932536342,-0.35335062,-0.505694508,-0.664359893,-0.590142898
ACH-000232,-1.36194534,-0.771936174,-0.804980566,-0.806556475,-0.73967641,-0.23740597,-1.14378994,-0.717751367,-0.65086956,-0.830206148,-0.734267225,-0.486907583,-1.343961916,-0.827313805,-0.938228246,-1.184612629,-0.797652856,-1.008713975,-0.987996419,-0.882993301,-0.920146252,-0.767194042,-0.973302694,-0.189343852,-1.411268873,-0.785401172,-0.695453466,-1.087454237
ACH-000233,-0.790129901,-0.958103752,-0.38391538,-0.684343695,-0.740496028,-1.298579945,-0.170686508,-0.448711773,-0.667755118,-0.534786443,-0.952057978,-0.703895177,-0.38610563,-0.737114634,-1.08719455,-0.645452182,-0.870852213,-0.969884779,-0.913896199,-0.868970026,-0.925769976,-0.800902793,-0.848205872,-0.87141738,-0.523600233,-0.96130428,-0.717336377,-0.741912158
ACH-000234,-1.523164177,-1.115737741,-0.842922529,-1.111418797,-1.224478853,-0.854063496,-0.391024513,-0.85350616,-0.608224271,-0.439923618,-0.920795982,-0.670358426,-1.344348513,-0.800858255,-0.768510074,-0.875397564,-0.611764034,-0.798811621,-0.918881361,-0.688018947,-0.666112286,-0.787118452,0.153314214,-0.774144137,-0.850432472,-0.828035505,-0.702850111,-1.051911826
ACH-000235,-0.622955011,-0.623302009,-0.857298043,-0.986308361,-0.54138105,-1.386295168,-1.098352253,-0.834340886,-0.833466236,-1.045514209,-0.687193015,-0.50058329,-1.038074659,-0.842058566,-1.025175653,-0.692373909,-1.249430625,-1.109210993,-1.080768374,-0.92843442,-0.766607883,-0.91629528,-1.027344707,-0.660105512,-1.393879647,-1.025285259,-0.998609457,-0.892278314
ACH-000237,NA,-0.726600585,-0.79835051,-0.841851256,NA,-0.557117353,NA,-0.734247104,NA,NA,-0.799353735,-0.728987758,NA,-0.866410508,NA,NA,NA,NA,NA,-0.359722099,NA,NA,-0.417173584,-0.544528451,-0.378360226,-0.842207202,-0.780267301,-0.667719401
ACH-000238,-1.284341739,-1.023729033,-1.202996739,-0.6480136,-0.578558095,-0.807257525,-0.772807978,-0.512703448,-0.918306093,-0.795899858,-0.854901381,-0.809710606,-1.122236789,-0.616616458,-1.489056953,-1.139227974,-1.18930622,-1.110630894,-1.133745289,-0.879021441,-0.64253226,-0.786625951,-0.65536867,-1.143176307,-0.281925496,-0.659661224,-0.921617209,-0.702941227
ACH-000243,-1.017518648,-0.951352872,-0.757849318,-0.938806689,-0.729311924,-0.493499736,-0.403645137,-0.886241355,-0.698615658,-0.835050066,-0.902810423,-0.639146057,-1.411769802,-0.819577958,-0.926935955,-1.001014723,-0.986286365,-1.060179225,-0.837909265,-0.698773032,-0.715719468,-0.722682078,-1.063176187,-1.001432492,-1.204781116,-0.973903365,-0.65837125,-1.274441796
ACH-000244,-0.679693175,-1.066084269,-0.733012456,-0.798228007,-0.720588205,-0.501637466,-1.350568197,-0.854474318,-0.906006926,-0.763335645,-0.541087313,-1.131102547,-0.741265532,-1.104672884,-0.911896861,-0.994038878,-0.393183024,-0.883547893,-0.978879644,-0.721018981,-0.538949058,-0.699073771,0.102892133,-1.015620433,-0.225679248,-1.201638394,-0.749375905,-0.78338308
ACH-000246,NA,-0.77897048,-0.685059106,-0.764547955,NA,-0.276560932,NA,-0.576779639,NA,NA,-0.752790652,-0.841159158,NA,-0.69957216,NA,NA,NA,NA,NA,-0.991502327,NA,NA,-0.012770398,-0.876992617,-1.348622399,-0.728844003,-0.980608114,-0.939023205
ACH-000248,-0.752244919,-0.965905048,-0.73737588,-0.674943754,-0.351561415,-1.028369513,-0.493852036,-0.832432957,-0.781158612,-0.90010838,-0.840431967,-1.093638312,-1.037926564,-0.916478517,-1.08521104,-0.924541827,-0.802433045,-0.515202477,-0.718228833,-0.580116753,-0.873396447,-0.701363975,-1.459103771,-1.087350023,-1.545305038,-0.848240593,-0.765509234,-0.962600851
ACH-000250,-1.443822464,-0.870329685,-0.657262128,-0.52126475,-0.445172442,-1.058830912,-0.584200048,-0.943061609,-0.660718961,-0.380908197,-0.917259871,-0.240692164,-1.245433061,-0.764927164,-0.794780948,-1.099606314,-0.784924082,-0.753704141,-0.919087602,-0.999998008,-0.939339183,-0.68911768,-0.353477809,-0.62782354,-1.189553995,-0.965691777,-0.543133562,-0.936837692
ACH-000251,-1.045442779,-0.837659617,-1.101688079,-0.670308817,-0.612483825,-0.701946231,-0.484151064,-0.582305745,-0.8327161,-0.734175736,-0.828166936,-0.960528755,-0.809948909,-0.641849686,-0.923028763,-0.939624349,-0.996140662,-0.840396012,-0.555522224,-0.666944055,-0.70730421,-0.987511819,-0.573486012,-0.80470256,-0.929850688,-1.17574824,-0.494686272,-0.74972945
ACH-000253,-0.974424752,-0.854032194,-0.832981525,-0.85698147,-0.679158324,-0.97982084,-1.18367206,-0.773526944,-0.716002608,-0.708751501,-0.992396158,-0.660271209,-0.396285772,-0.746707699,-0.969121645,-0.973165797,-1.161211332,-1.040476332,-1.037966698,-0.940686822,-1.094377485,-0.909412783,-1.257064895,-0.876697668,-0.959197491,-0.881136226,-0.929405558,-0.865862124
ACH-000255,-1.134917323,-0.462638619,-0.907381016,-0.696861211,-0.96624036,-0.499848199,-0.555185591,-1.022999287,-0.732087837,-0.799112616,-0.636953775,-0.607071754,-0.968773337,-0.899104028,-0.983118831,-1.226854816,-0.854229634,-0.906919915,-0.833008719,-0.537138697,-0.835081175,-0.836914279,-0.536403784,-0.740727418,-0.998986103,-0.814499106,-0.850249967,-0.650514788
ACH-000256,-0.972803607,-0.90014963,-0.882456586,-0.725434333,-0.434362684,-0.458071329,-0.278130504,-0.541964032,-0.820694176,-1.13398835,-0.743967027,-0.905890092,-0.644508497,-0.990111873,-0.85428677,-0.826889334,-0.889335176,-1.031639045,-1.570767983,-0.635570106,-1.113304485,-0.803949331,-1.008753463,-0.725241401,-0.205698989,-0.430216985,-0.866660982,-0.822549081
ACH-000257,-0.953444722,-0.553874544,-0.79397869,-1.142189862,-0.885892915,-0.924002716,-0.243548818,-1.451362114,-0.97782447,-0.933619171,-0.891710572,-0.892396073,-0.927889544,-0.600806719,-0.813365868,-0.741219233,-0.470674451,-0.97723307,-0.901310056,-0.919305642,-0.784332291,-0.703591945,-0.556108525,-1.038187101,0.079797983,-0.20079037,-0.614456761,-0.793806262
ACH-000258,NA,-0.609416906,-0.790788549,-0.839910549,NA,-0.943313101,NA,-1.373639623,NA,NA,-0.921580727,-0.962435064,NA,-0.763268177,NA,NA,NA,NA,NA,-0.770967053,NA,NA,-1.390773406,-0.121157378,-0.858688619,-0.894088097,-1.1350745,-0.553356839
ACH-000259,-1.059845773,-0.735317169,-0.644584098,-0.865767502,-0.682487061,-0.689968631,-1.339011357,-1.155502768,-0.696946441,-0.736952548,-0.851635314,-1.007817721,-0.686432211,-0.801814604,-1.057436072,-1.083540652,-1.020512732,-1.030205902,-1.166106115,-0.926209437,-0.917694673,-0.708161751,-1.104255389,-0.76211242,-0.175223108,-0.764233105,-0.788986523,-0.826333903
ACH-000260,-1.132863523,-0.735880216,-0.710888987,-0.891799812,-1.071648416,-0.215645891,-0.582784835,-0.531218973,-0.761008418,-0.791297013,-0.698384475,-0.869494181,-0.626548741,-0.779374067,-0.90624466,-1.099020247,-1.112345621,-1.105567539,-1.110940687,-0.715166939,-0.92771551,-0.692652573,-1.048592732,-0.932081976,-0.216364929,-0.939009148,-0.727805201,-0.891619193
ACH-000261,-0.245543016,-0.847620071,-0.768788197,-0.735967481,-0.758769961,-0.545379351,-0.434456463,-0.569676929,-0.758863208,-0.808779633,-0.771900776,-0.632855435,-0.761647278,-0.947564684,-0.858766363,-0.733306468,-0.924249942,-0.950622182,-1.076504534,-0.85678813,-0.959091095,-0.794519704,-0.581393133,-0.848331734,-0.703613468,-0.426451484,-0.854152509,-0.692663594
ACH-000262,-1.257154134,-1.029152384,-0.894777126,-0.795373369,-0.730548918,-0.393239671,-0.373154866,-0.664447843,-0.847349918,-0.765445161,-0.498970154,-1.102835631,-0.950949331,-0.748854703,-0.808187116,-1.462908355,-0.732567892,-0.669118181,-0.795969769,-1.041202171,-0.661755229,-0.771786004,-0.118157366,-0.578853431,-0.758709526,-0.737570208,-0.897157318,-1.024113461
ACH-000263,-0.641271673,-1.086486831,-0.771713805,-0.728723735,-0.578512302,-0.906161645,-0.929118636,-0.845336319,-0.689075311,-0.350144004,-1.006246996,-0.643964486,-1.218397301,-0.67546676,-0.7624312,-0.991159329,-1.194095805,-0.73596628,-1.086421438,-0.657806413,-0.817799997,-0.664554665,-0.561382314,-1.098305615,-1.598677663,-0.930027703,-0.907387038,-0.18905195
ACH-000264,-0.480741659,-0.850027477,-0.906443914,-0.806183061,-1.054677247,-0.275347563,-1.615416126,-0.64317572,-0.713726987,-1.216506985,-0.890384279,-0.6438659,-0.564602125,-0.812982718,-0.666200412,-0.600593991,-1.10251283,-1.159256379,-1.061066725,-0.962094834,-1.16730732,-0.547757969,-0.411955997,-0.898337251,-0.166020082,-0.723845775,-0.690932395,-0.677693506
ACH-000265,-0.506830657,-0.51240785,-0.911912579,-0.964981584,-0.814545163,-0.789247772,-0.235053099,-0.590425618,-0.733845957,-0.722613066,-0.790312789,-0.694305091,-0.956556035,-0.850976394,-1.019857568,-0.987753326,-0.425442397,-0.975806907,-0.787992472,-0.648949346,-0.621878267,-0.66815627,-0.74088325,-0.743625906,-0.364109233,-0.962468377,-0.787400659,-0.864699779
ACH-000266,-0.37909577,-0.839756632,-0.782115083,-1.035920515,-0.80312546,-1.024162843,-0.628435011,-0.543008807,-0.74960435,-1.13794678,-0.863491828,-0.542277882,-0.878913394,-0.953459344,-0.92303446,-0.834240203,-0.882211968,-1.228092232,-1.226787639,-0.826951548,-0.780558086,-0.824745531,-0.333581908,-0.881012383,-1.194222627,-0.760821641,-0.925258966,-1.159429909
ACH-000272,NA,-0.598128274,-0.906947098,-1.072870212,NA,-0.866667824,NA,-1.544111475,NA,NA,-0.525754651,-0.322629574,NA,-0.819916216,NA,NA,NA,NA,NA,-0.799188412,NA,NA,-1.239129513,-0.744046904,-0.76061867,-0.874519472,-0.797112308,-0.61830477
ACH-000273,-1.413610141,-0.86996294,-0.633146633,-0.66235132,-0.500920193,-0.957209702,-0.692869881,-1.457720907,-0.793562445,-1.00498582,-0.70999123,-0.754493334,-0.515102323,-0.856513896,-1.01985918,-1.208873995,-0.592076433,-1.20694743,-0.791248655,-0.732970446,-0.783207939,-0.751910892,-0.915429938,-0.838865774,-0.443479153,-0.569405411,-0.955416607,-0.80028496
